audit_file,nneg,npos,outpath,outdir
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R3_BACKUP/POHK9_15_July2016/POHK9_15_July2016_audit_HAPE_21Apr.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2016_R3_BACKUP/POHK9_15_July2016/POHK9_15_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2016_R3_BACKUP/POHK9_15_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1/ULP3_11_May_2016/ULP3_11_May_2016_audit_HAPE_21Apr.fig,9,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1/ULP3_11_May_2016/ULP3_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1/ULP3_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1/ULP4_11_May_2016/ULP4_11_May_2016_audit_HAPE_21Apr.fig,9,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1/ULP4_11_May_2016/ULP4_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1/ULP4_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1/ULP5_11_May_2016/ULP5_11_May_2016_audit_HAPE_21Apr.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1/ULP5_11_May_2016/ULP5_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1/ULP5_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1/ULP6_11_May_2016/ULP6_11_May_2016_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1/ULP6_11_May_2016/ULP6_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1/ULP6_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1/ULP7_11_May_2016/ULP7_11_May_2016_audit_HAPE_21Apr.fig,1,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1/ULP7_11_May_2016/ULP7_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1/ULP7_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP1_11_May_2016/ULP1_11_May_2016_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1_BACKUP/ULP1_11_May_2016/ULP1_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP1_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP10_11_May_2016/ULP10_11_May_2016_audit_HAPE_21Apr.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1_BACKUP/ULP10_11_May_2016/ULP10_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP10_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP2_11_May_2016/ULP2_11_May_2016_audit_HAPE_21Apr.fig,9,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1_BACKUP/ULP2_11_May_2016/ULP2_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP2_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP9_11_May_2016/ULP9_11_May_2016_audit_HAPE_21Apr.fig,9,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R1_BACKUP/ULP9_11_May_2016/ULP9_11_May_2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R1_BACKUP/ULP9_11_May_2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R2/ULP10_22_June2016/ULP10_22_June2016_audit_HAPE_21Apr.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R2/ULP10_22_June2016/ULP10_22_June2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R2/ULP10_22_June2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R2/ULP2_22_June2016/ULP2_22_June2016_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R2/ULP2_22_June2016/ULP2_22_June2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R2/ULP2_22_June2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R2/ULP3_22_June2016/ULP3_22_June2016_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R2/ULP3_22_June2016/ULP3_22_June2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R2/ULP3_22_June2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R2/ULP4_22_June2016/ULP4_22_June2016_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R2/ULP4_22_June2016/ULP4_22_June2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R2/ULP4_22_June2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R2/ULP7_22_June2016/ULP7_22_June2016_audit_HAPE_21Apr.fig,2,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R2/ULP7_22_June2016/ULP7_22_June2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R2/ULP7_22_June2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R2/ULP9_22_June2016/ULP9_22_June2016_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R2/ULP9_22_June2016/ULP9_22_June2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R2/ULP9_22_June2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R2_BACKUP/ULP3_22_June2016/ULP3_22_June2016_audit_HAPE_21Apr.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R2_BACKUP/ULP3_22_June2016/ULP3_22_June2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R2_BACKUP/ULP3_22_June2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3/ULP1_27_July2016/ULP1_27_July2016_audit_HAPE_21Apr.fig,1,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3/ULP1_27_July2016/ULP1_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3/ULP1_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3/ULP3_13_July2016/ULP3_13_July2016_audit_HAPE_21Apr.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3/ULP3_13_July2016/ULP3_13_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3/ULP3_13_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3/ULP4_13_July2016/ULP4_13_July2016_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3/ULP4_13_July2016/ULP4_13_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3/ULP4_13_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3/ULP5_27_July2016/ULP5_27_July2016_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3/ULP5_27_July2016/ULP5_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3/ULP5_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3/ULP6_27_July2016/ULP6_27_July2016_audit_HAPE_21Apr.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3/ULP6_27_July2016/ULP6_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3/ULP6_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3/ULP7_13_July2016/ULP7_13_July2016_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3/ULP7_13_July2016/ULP7_13_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3/ULP7_13_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP10_27_July2016/ULP10_27_July2016_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3_BACKUP/ULP10_27_July2016/ULP10_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP10_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP2_13_July2016/ULP2_13_July2016_audit_HAPE_21Apr.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3_BACKUP/ULP2_13_July2016/ULP2_13_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP2_13_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP5_27_July2016/ULP5_27_July2016_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3_BACKUP/ULP5_27_July2016/ULP5_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP5_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP6_27_July2016/ULP6_27_July2016_audit_HAPE_21Apr.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3_BACKUP/ULP6_27_July2016/ULP6_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP6_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP7_13_July2016/ULP7_13_July2016_audit_HAPE_21Apr.fig,8,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3_BACKUP/ULP7_13_July2016/ULP7_13_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP7_13_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP8_27_July2016/ULP8_27_July2016_audit_HAPE_21Apr.fig,2,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3_BACKUP/ULP8_27_July2016/ULP8_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP8_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP9_27_July2016/ULP9_27_July2016_audit_HAPE_21Apr.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_ULP_2016_R3_BACKUP/ULP9_27_July2016/ULP9_27_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_ULP_2016_R3_BACKUP/ULP9_27_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_UMANOA_2016_R1/MANOA6_11_July2016/MANOA6_11_July2016_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R1/MANOA6_11_July2016/MANOA6_11_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R1/MANOA6_11_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_UMANOA_2016_R1/MANOA7_11_July2016/MANOA7_11_July2016_audit_HAPE_21Apr.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R1/MANOA7_11_July2016/MANOA7_11_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R1/MANOA7_11_July2016
\\NAS1\NAS1_2Jun14/Figs/KIUC_KESRP_UMANOA_2016_R1/MANOA8_11_July2016/MANOA8_11_July2016_audit_HAPE_21Apr.fig,5,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R1/MANOA8_11_July2016/MANOA8_11_July2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R1/MANOA8_11_July2016
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3/Data10B/Data10B_audit_HAPE_21Apr.fig,201,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3/Data10B/Data10B_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3/Data10B
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3/Data11B/Data11B_audit_HAPE_21Apr.fig,179,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3/Data11B/Data11B_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3/Data11B
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3/Data16A/Data16A_audit_HAPE_21Apr.fig,51,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3/Data16A/Data16A_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3/Data16A
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3/Data18C/Data18C_audit_HAPE_21Apr.fig,16,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3/Data18C/Data18C_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3/Data18C
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3/Data2A/Data2A_audit_HAPE_21Apr.fig,84,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3/Data2A/Data2A_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3/Data2A
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3/Data5A/Data5A_audit_HAPE_21Apr.fig,102,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3/Data5A/Data5A_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3/Data5A
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3_BACKUP/Data4A/Data4A_audit_HAPE_21Apr.fig,87,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3_BACKUP/Data4A/Data4A_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3_BACKUP/Data4A
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3_BACKUP/Data6A/Data6A_audit_HAPE_21Apr.fig,76,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3_BACKUP/Data6A/Data6A_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3_BACKUP/Data6A
\\NAS1\NAS1_2Jun14/Figs/MNSRP_EastMaui_2015_R3_BACKUP/Data9B/Data9B_audit_HAPE_21Apr.fig,182,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_EastMaui_2015_R3_BACKUP/Data9B/Data9B_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_EastMaui_2015_R3_BACKUP/Data9B
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD120_Bat/HAL1_SD120_Bat_dnnClass_audit_HAPE_18Jun14.fig,12,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD120_Bat/HAL1_SD120_Bat_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD120_Bat
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD125_Bat/HAL1_SD125_Bat_dnnClass_audit_HAPE_18Jun14.fig,10,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD125_Bat/HAL1_SD125_Bat_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD125_Bat
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD225_Bat/HAL1_SD225_Bat_dnnClass_audit_HAPE_18Jun14.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD225_Bat/HAL1_SD225_Bat_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL1_SD225_Bat
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL2_SD113_Bat/HAL2_SD113_Bat_dnnClass_audit_HAPE_18Jun14.fig,12,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r1_WAV_22050/HAL2_SD113_Bat/HAL2_SD113_Bat_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL2_SD113_Bat
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL2_SD116_Bat/HAL2_SD116_Bat_dnnClass_audit_HAPE_18Jun14.fig,8,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r1_WAV_22050/HAL2_SD116_Bat/HAL2_SD116_Bat_dnnClass_audit_HAPE_18Jun14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r1_WAV_22050/HAL2_SD116_Bat
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/HAL1_22050/HAL1_22050_audit_HAPE_21Apr14.fig,482,154,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/HAL1_22050/HAL1_22050_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/HAL1_22050
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/HAL2_22050/HAL2_22050_audit_HAPE_21Apr14.fig,1405,312,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/HAL2_22050/HAL2_22050_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/HAL2_22050
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/MNSP09/MNSP09_audit_HAPE_21Apr14.fig,95,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/MNSP09/MNSP09_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/MNSP09
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/MNSRP01/MNSRP01_audit_HAPE_21Apr14.fig,96,31,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/MNSRP01/MNSRP01_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/MNSRP01
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/MNSRP03/MNSRP03_audit_HAPE_21Apr14.fig,199,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/MNSRP03/MNSRP03_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/MNSRP03
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/MNSRP04/MNSRP04_audit_HAPE_21Apr14.fig,113,9,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/MNSRP04/MNSRP04_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/MNSRP04
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/MNSRP05/MNSRP05_audit_HAPE_21Apr14.fig,148,113,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/MNSRP05/MNSRP05_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/MNSRP05
\\NAS1\NAS1_2Jun14/Figs/MNSRP_Kahikinui_2014_r2/MNSRP06/MNSRP06_audit_HAPE_21Apr14.fig,411,77,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\MNSRP_Kahikinui_2014_r2/MNSRP06/MNSRP06_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/MNSRP_Kahikinui_2014_r2/MNSRP06
